domain,diamond_id,value_tier,width,height,aspect_ratio,r_mean,g_mean,b_mean,r_std,g_std,b_std
ja_natural,28416582,mid_range,757,600,1.2617,190.2906,190.2827,190.2729,31.9419,31.6449,31.2513
ja_natural,27897859,mid_range,757,600,1.2617,184.3391,184.9042,185.3621,39.6419,38.5774,38.0204
ja_natural,24177201,mid_range,757,600,1.2617,183.662,182.2307,178.3804,44.3572,43.7578,43.8629
ja_natural,27896109,mid_range,757,600,1.2617,186.1152,185.2237,180.4145,38.3349,38.3173,38.8459
ja_natural,25506750,mid_range,757,600,1.2617,188.4203,186.3701,176.7936,31.0118,31.1167,34.9612
ja_natural,27705278,mid_range,757,600,1.2617,181.4104,182.3023,182.9,53.3835,52.3698,50.7348
ja_natural,24324964,mid_range,757,600,1.2617,178.3701,179.045,178.2536,52.5793,50.1871,48.7211
ja_natural,27031774,mid_range,757,600,1.2617,189.0351,188.6822,187.7622,39.4384,38.8328,38.7709
ja_natural,28434875,mid_range,757,600,1.2617,168.7471,169.6196,169.2334,65.6878,64.8342,64.9147
ja_natural,22827611,mid_range,757,600,1.2617,183.3833,182.6883,178.5322,43.0884,43.1031,43.8613
ja_natural,26746288,mid_range,757,600,1.2617,186.89,185.8348,184.5411,35.7581,35.1825,35.5806
ja_natural,27699316,mid_range,757,600,1.2617,182.124,182.8113,181.1543,53.1055,52.4433,51.1449
ja_natural,27932782,mid_range,757,600,1.2617,183.4501,181.854,182.623,35.8126,36.4265,36.6461
ja_natural,26815350,mid_range,757,600,1.2617,192.1474,191.2561,189.3482,30.1552,29.9263,29.9491
ja_natural,25052660,mid_range,757,600,1.2617,180.7214,180.2711,176.0691,43.4223,42.3972,42.9516
ja_natural,26962974,mid_range,757,600,1.2617,182.4228,182.2323,179.9621,45.181,44.3537,44.6436
ja_natural,27758567,mid_range,757,600,1.2617,189.8775,188.7194,181.844,29.8142,29.4883,31.1832
ja_natural,28564733,mid_range,757,600,1.2617,188.9182,188.1668,187.5629,28.9111,28.4032,27.956
ja_natural,28015206,mid_range,757,600,1.2617,191.1924,191.0733,190.7753,36.3972,36.4831,36.1867
ja_natural,14414982,mid_range,757,600,1.2617,179.8009,180.3466,180.0786,55.8904,55.109,54.3968
ja_natural,28313534,mid_range,757,600,1.2617,170.6301,170.1631,166.9538,64.7851,64.4215,64.1951
ja_natural,28043758,mid_range,757,600,1.2617,187.5082,187.5836,188.1104,30.406,29.7963,29.6514
ja_natural,26430470,mid_range,757,600,1.2617,185.2254,184.4185,183.0652,26.4388,26.3293,26.7202
ja_natural,26954228,mid_range,757,600,1.2617,177.0787,176.1988,174.2493,35.5198,35.1011,34.753
ja_natural,28398858,mid_range,757,600,1.2617,191.7642,191.2997,189.5959,30.4933,30.0916,29.6869
ja_natural,27442990,mid_range,757,600,1.2617,184.0691,183.665,180.0255,31.9746,31.2003,31.9813
ja_natural,27317274,mid_range,757,600,1.2617,181.3443,181.0488,180.1267,49.3178,48.6476,48.6618
ja_natural,24952454,mid_range,757,600,1.2617,190.3429,189.0667,183.277,27.5277,27.0678,27.7213
ja_natural,27253831,mid_range,757,600,1.2617,183.961,183.9962,183.2988,34.0568,32.7852,32.5709
ja_natural,28513299,mid_range,757,600,1.2617,185.5234,185.1652,183.2891,34.5059,34.1031,34.2548
ja_natural,17135786,mid_range,757,600,1.2617,180.7928,182.2355,181.8914,54.2308,52.9036,51.9151
ja_natural,25115306,mid_range,757,600,1.2617,186.8683,186.3646,185.996,38.5675,38.7482,38.7474
ja_natural,28392721,mid_range,757,600,1.2617,187.8636,187.1681,184.9659,29.8809,30.1003,31.1626
ja_natural,27908267,mid_range,757,600,1.2617,189.0669,188.7861,188.5473,32.1919,31.7493,31.0607
ja_natural,25358171,mid_range,757,600,1.2617,178.5322,179.9362,182.5112,52.4237,50.0812,48.8017
ja_natural,27626647,mid_range,757,600,1.2617,176.9729,177.7708,179.679,51.2966,49.7216,48.5324
ja_natural,23574273,mid_range,757,600,1.2617,186.3765,186.3618,182.424,32.6091,32.5556,33.0635
ja_natural,27291615,mid_range,757,600,1.2617,182.7247,182.532,181.0607,36.1821,35.8231,35.9696
ja_natural,22713228,mid_range,757,600,1.2617,174.0456,173.7437,173.3992,60.1828,59.2724,58.3501
ja_natural,24189800,mid_range,757,600,1.2617,189.0496,189.1076,189.1479,38.5964,39.1267,38.9114
ja_natural,28417328,mid_range,757,600,1.2617,177.8574,177.1866,175.8801,56.701,55.4753,55.2488
ja_natural,14799747,mid_range,757,600,1.2617,184.3398,184.6532,181.4202,58.1536,57.3039,55.684
ja_natural,28286776,mid_range,757,600,1.2617,185.8326,185.1622,186.1984,36.1183,35.4938,34.6153
ja_natural,24770539,mid_range,757,600,1.2617,176.3002,177.8723,178.1673,50.6425,49.0633,48.3716
ja_natural,27107202,mid_range,757,600,1.2617,177.8937,178.0129,177.5951,56.5581,56.9299,56.3249
ja_natural,28325438,mid_range,757,600,1.2617,189.037,187.9591,184.5559,32.1258,31.657,31.8063
ja_natural,23358593,mid_range,757,600,1.2617,186.3131,185.6572,186.2803,24.7366,24.1793,24.3202
ja_natural,28353467,mid_range,757,600,1.2617,175.0933,175.5312,172.3382,58.8435,58.3723,57.6044
ja_natural,28405220,mid_range,757,600,1.2617,191.0844,189.9623,186.9977,40.1632,40.3332,40.0126
ja_natural,28427518,mid_range,757,600,1.2617,171.1876,170.8277,168.8203,62.9051,61.9907,59.4232
ja_natural,26534165,mid_range,757,600,1.2617,176.5429,176.5686,175.6712,60.5726,60.2342,60.3027
ja_natural,28527191,mid_range,757,600,1.2617,187.107,187.5549,186.841,38.6743,38.0693,37.9865
ja_natural,27954188,mid_range,757,600,1.2617,185.8103,184.9791,183.4298,31.5576,29.6372,30.4976
ja_natural,14247361,mid_range,757,600,1.2617,154.6928,155.3245,156.5808,70.1643,69.5224,68.7633
ja_natural,28477414,mid_range,757,600,1.2617,184.4476,185.5246,183.6433,50.8388,48.9172,48.1766
ja_natural,28478969,mid_range,757,600,1.2617,181.3872,180.8884,177.6053,35.3031,34.5613,34.9473
ja_natural,27877292,mid_range,757,600,1.2617,190.0504,188.7193,182.9698,34.5153,34.5855,35.2225
ja_natural,19508084,mid_range,757,600,1.2617,176.5662,175.3394,169.6021,39.6085,39.6309,42.1158
ja_natural,28212689,mid_range,757,600,1.2617,184.8085,184.2651,180.6797,30.2719,30.0939,31.8236
ja_natural,20778263,mid_range,757,600,1.2617,174.6804,176.1754,177.1035,61.5205,59.8521,59.5155
ja_natural,26372602,mid_range,757,600,1.2617,193.5504,193.4088,192.0182,26.2124,25.8682,25.4943
ja_natural,15422820,mid_range,757,600,1.2617,178.6089,178.8594,179.3156,46.209,46.0806,44.376
ja_natural,18360475,mid_range,757,600,1.2617,183.4558,183.1403,181.7861,30.1539,29.6454,30.055
ja_natural,28368734,mid_range,757,600,1.2617,190.4511,189.7908,186.1067,38.4679,38.3328,38.5797
ja_natural,26241933,mid_range,757,600,1.2617,187.3499,186.8543,187.4453,40.9794,40.9764,40.2891
ja_natural,28596206,mid_range,757,600,1.2617,192.5478,192.3793,190.1653,34.0581,33.9423,33.723
ja_natural,14753809,mid_range,757,600,1.2617,170.8087,170.726,170.677,66.0586,66.0787,64.5494
ja_natural,28249438,mid_range,757,600,1.2617,191.3437,191.1469,191.3629,34.638,34.0102,33.1875
ja_natural,27594305,mid_range,757,600,1.2617,174.9658,175.276,175.7631,67.7186,66.8943,66.5888
ja_natural,26056033,mid_range,757,600,1.2617,177.5278,177.3593,175.6543,46.1949,45.7656,45.3218
ja_natural,27465480,mid_range,757,600,1.2617,190.0111,190.1865,189.3843,41.6726,41.4712,41.5757
ja_natural,25117446,mid_range,757,600,1.2617,183.5286,182.5623,180.8478,40.6957,40.1356,39.5789
ja_natural,28564235,mid_range,757,600,1.2617,184.0231,184.1925,184.3979,34.5356,33.7532,33.6038
ja_natural,28474271,mid_range,757,600,1.2617,187.411,187.2146,186.8117,32.0966,31.9731,33.0735
ja_natural,26073636,mid_range,757,600,1.2617,188.95,187.4248,184.2212,43.9768,43.9176,43.4572
ja_natural,27767843,mid_range,757,600,1.2617,187.651,187.3859,184.4507,55.4949,55.0741,55.3755
ja_natural,19201872,mid_range,757,600,1.2617,189.6632,189.7794,188.7984,48.0289,47.8173,47.7795
ja_natural,28287741,mid_range,757,600,1.2617,188.3375,187.4295,185.7711,30.9996,30.7336,30.7598
ja_natural,25783324,mid_range,757,600,1.2617,187.6903,187.4874,188.33,39.8947,40.2808,40.0346
ja_natural,28325383,mid_range,757,600,1.2617,183.4755,182.5955,181.6081,43.2772,43.031,42.5378
ja_natural,28016744,mid_range,757,600,1.2617,189.3072,188.1251,184.4932,31.2239,31.1867,31.4886
ja_natural,28376090,mid_range,757,600,1.2617,171.7715,172.0128,170.705,61.7568,60.7796,60.5459
ja_natural,28021683,mid_range,757,600,1.2617,188.0478,187.2129,186.1466,31.2447,30.9257,30.7327
ja_natural,26912849,mid_range,757,600,1.2617,179.6708,179.1164,179.1869,43.6317,43.9354,43.8685
ja_natural,25382326,mid_range,757,600,1.2617,183.9721,183.5602,183.4779,43.1496,43.4804,43.2793
ja_natural,28322333,mid_range,757,600,1.2617,183.8282,182.7918,181.5688,28.6626,28.2945,28.5407
ja_natural,28045384,mid_range,757,600,1.2617,182.5072,182.06,182.309,42.0705,41.1032,40.0622
ja_natural,15359152,mid_range,757,600,1.2617,180.784,180.6842,178.1706,44.9329,44.0754,44.0997
ja_natural,26553862,mid_range,757,600,1.2617,186.5618,185.8601,181.9975,38.4355,37.8409,38.2699
ja_natural,27917452,mid_range,757,600,1.2617,191.8622,191.7933,191.1188,39.6869,39.9959,39.8501
ja_natural,12249761,mid_range,757,600,1.2617,167.179,167.7254,164.8136,62.0274,60.7358,60.4196
ja_natural,28608218,mid_range,757,600,1.2617,184.4204,183.8829,182.7661,38.0169,37.9072,37.8973
ja_natural,19735339,mid_range,757,600,1.2617,182.4174,181.8658,179.9792,35.7674,35.7804,35.8926
ja_natural,27970005,mid_range,757,600,1.2617,170.7744,172.5959,174.6283,64.2281,62.574,61.1845
ja_natural,27555141,mid_range,757,600,1.2617,184.842,183.3977,178.7806,26.2734,26.0259,28.4055
ja_natural,27040561,mid_range,757,600,1.2617,174.3892,175.7914,174.6718,63.5834,62.6318,62.209
ja_natural,22541465,mid_range,757,600,1.2617,191.8452,191.7354,191.2687,35.3171,34.9102,34.187
ja_natural,12022420,mid_range,757,600,1.2617,181.9506,182.5083,182.2684,35.6477,34.9555,34.8522
ja_natural,16945232,mid_range,757,600,1.2617,167.2932,166.7287,165.4857,61.8453,61.761,60.6531
ja_natural,27493059,mid_range,757,600,1.2617,182.1714,181.5574,178.2119,40.1181,40.1501,40.8907
ja_natural,13615174,mid_range,757,600,1.2617,182.9026,183.7222,182.565,37.9181,37.9251,37.9038
ja_natural,26865780,mid_range,757,600,1.2617,186.4523,185.6136,183.3226,32.2427,32.2225,32.7305
ja_natural,27521678,mid_range,757,600,1.2617,187.8105,188.0357,185.7864,30.3461,29.684,29.7447
ja_natural,27440395,mid_range,757,600,1.2617,189.1345,188.6414,188.0576,33.8697,34.0366,34.1407
ja_natural,27711262,mid_range,757,600,1.2617,191.7867,191.6383,190.0965,34.8638,34.4498,34.6311
ja_natural,26933286,mid_range,757,600,1.2617,190.1468,190.8406,190.0145,36.2613,35.1885,34.4345
ja_natural,26952422,mid_range,757,600,1.2617,180.4697,179.912,176.7173,41.2198,41.2781,41.3034
ja_natural,28430928,mid_range,757,600,1.2617,192.9317,192.1846,188.4651,40.2153,40.3292,40.5381
ja_natural,28494728,mid_range,757,600,1.2617,184.0724,183.5448,183.6274,35.9831,35.3376,34.6856
ja_natural,27479957,mid_range,757,600,1.2617,171.3602,171.6514,171.8414,58.401,57.6552,57.0215
ja_natural,28427678,mid_range,757,600,1.2617,189.1083,189.312,190.3153,34.6533,34.2245,34.2389
ja_natural,15043932,mid_range,757,600,1.2617,177.7103,177.3941,177.6805,40.4987,40.2777,40.2537
ja_natural,11186596,mid_range,757,600,1.2617,185.9765,185.7393,182.9066,38.5236,38.0923,38.0089
ja_natural,27753858,mid_range,757,600,1.2617,176.2246,176.1478,174.4674,61.8654,61.2507,61.2306
ja_natural,16226025,mid_range,757,600,1.2617,187.4185,186.4447,181.4249,43.6462,43.678,43.8748
ja_natural,23749636,mid_range,757,600,1.2617,185.1232,184.9966,184.0486,52.8795,51.9094,50.4516
ja_natural,27259383,mid_range,757,600,1.2617,167.9532,167.9118,169.1607,64.7748,63.6355,62.3952
ja_natural,27975808,mid_range,757,600,1.2617,187.7979,187.2541,186.0157,29.7219,29.799,30.385
ja_natural,28487000,mid_range,757,600,1.2617,185.1325,184.7968,182.1367,50.1017,49.2643,50.2472
ja_natural,17098443,mid_range,757,600,1.2617,175.3973,174.7764,171.942,61.6298,61.8975,61.7707
ja_natural,24499887,mid_range,757,600,1.2617,189.5673,189.5698,189.0721,35.6101,34.8586,34.5607
ja_natural,27061356,mid_range,757,600,1.2617,186.9238,186.1629,184.496,35.0198,35.1266,35.0372
ja_natural,12050403,mid_range,757,600,1.2617,193.922,193.1196,191.9211,43.6557,43.8431,43.644
ja_natural,18133427,mid_range,757,600,1.2617,180.3849,179.7443,179.9552,33.8033,33.0902,32.8047
ja_natural,28033659,mid_range,757,600,1.2617,186.1739,185.4828,182.3306,34.8332,34.1722,34.4279
ja_natural,26683725,mid_range,757,600,1.2617,181.9964,180.8256,177.9539,41.3751,41.247,41.9505
ja_natural,27411648,mid_range,757,600,1.2617,188.0856,187.7217,187.237,31.0692,30.4043,30.0716
ja_natural,26498577,mid_range,757,600,1.2617,184.859,183.077,181.0516,26.8466,27.1665,28.0501
ja_natural,28218243,mid_range,757,600,1.2617,184.9509,184.7865,181.4219,39.9453,39.4141,38.83
ja_natural,26966060,mid_range,757,600,1.2617,182.4841,182.1285,180.5067,45.9495,46.0157,45.9528
ja_natural,26342205,mid_range,757,600,1.2617,177.0895,176.1207,173.0987,55.2554,55.309,54.4701
ja_natural,28047128,mid_range,757,600,1.2617,188.3936,188.4266,189.0524,31.2425,31.3532,31.0854
ja_natural,27025151,mid_range,757,600,1.2617,187.3871,187.8081,188.5254,34.0473,33.3439,32.8339
ja_natural,26523995,mid_range,757,600,1.2617,174.4871,172.8777,168.9782,54.9523,55.2574,55.7114
ja_natural,27092733,mid_range,757,600,1.2617,190.2163,189.5518,189.1603,36.486,36.0424,36.5765
ja_natural,27789022,mid_range,757,600,1.2617,186.8965,187.1638,188.504,48.9579,47.949,46.1856
ja_natural,28313571,mid_range,757,600,1.2617,187.7893,187.105,183.3619,38.0008,38.2027,38.1036
ja_natural,22180868,mid_range,757,600,1.2617,178.9413,176.2118,175.2317,49.782,50.6914,50.3202
ja_natural,25759582,mid_range,757,600,1.2617,189.6401,188.8588,186.064,35.5597,35.2159,36.255
ja_natural,14196554,mid_range,757,600,1.2617,189.5345,189.0662,183.8092,33.724,34.0988,35.7362
ja_natural,27326328,mid_range,757,600,1.2617,182.262,181.686,176.8995,33.7795,33.9857,36.1475
ja_natural,26415135,mid_range,757,600,1.2617,180.847,180.4314,179.3627,41.8031,42.0681,41.9375
ja_natural,28287162,mid_range,757,600,1.2617,188.0732,187.5705,185.5158,30.6857,30.211,30.4305
ja_natural,19425009,mid_range,757,600,1.2617,170.7009,170.0381,168.7619,52.6991,53.0228,52.6546
ja_natural,16079423,mid_range,757,600,1.2617,177.8369,177.3552,175.6296,55.673,54.126,52.4966
ja_natural,27778611,mid_range,757,600,1.2617,175.8648,175.4253,173.2924,68.2901,68.2085,67.1867
ja_natural,27635071,mid_range,757,600,1.2617,185.6382,185.4754,185.3214,29.2278,27.5861,26.4474
ja_natural,11558267,mid_range,757,600,1.2617,176.9153,177.3491,177.9095,27.2953,27.1599,27.2655
ja_natural,28410685,mid_range,757,600,1.2617,181.0182,181.8346,179.6888,54.2088,53.0067,52.8171
ja_natural,16058260,mid_range,757,600,1.2617,187.9883,187.6988,186.4737,30.4063,30.2756,30.5589
ja_natural,28518283,mid_range,757,600,1.2617,190.4279,189.148,186.6425,35.8883,35.9806,36.3826
ja_natural,27845663,mid_range,757,600,1.2617,184.4256,183.8566,183.6434,31.176,31.3384,31.523
ja_natural,27012147,mid_range,757,600,1.2617,187.4535,186.7106,185.0163,36.3616,36.4935,36.6234
ja_natural,24083727,mid_range,757,600,1.2617,178.3152,178.0864,177.5663,55.4128,54.6657,53.6881
ja_natural,28402588,mid_range,757,600,1.2617,181.1068,180.6413,179.5006,37.9482,37.0607,37.2334
ja_natural,28395495,mid_range,757,600,1.2617,185.4682,185.6067,185.7754,46.2625,46.1864,45.7625
ja_natural,24437223,mid_range,757,600,1.2617,176.9894,177.69,180.125,58.4403,56.8165,54.4032
ja_natural,28462364,mid_range,757,600,1.2617,179.793,180.1222,181.1361,49.7136,48.7718,48.1268
ja_natural,19555414,mid_range,757,600,1.2617,182.0549,179.6441,177.8784,31.691,32.4776,33.8837
ja_natural,28019247,mid_range,757,600,1.2617,189.9835,189.8245,189.9771,33.4903,33.0648,31.8229
ja_natural,26936000,mid_range,757,600,1.2617,187.0244,186.707,182.512,34.4115,34.1966,34.8522
ja_natural,27373254,mid_range,757,600,1.2617,190.8538,190.8575,189.4459,33.8901,33.1735,33.3082
ja_natural,24502229,mid_range,757,600,1.2617,180.0933,179.7027,180.3177,47.2533,47.4228,47.7562
ja_natural,28430961,mid_range,757,600,1.2617,169.7914,169.7802,169.9829,67.3595,67.3252,67.2104
ja_natural,27964643,mid_range,757,600,1.2617,184.3192,184.2966,183.4765,37.1969,36.1983,35.7031
ja_natural,28510544,mid_range,757,600,1.2617,190.5139,188.7211,186.7794,28.6099,28.3207,28.5744
ja_natural,28394946,mid_range,757,600,1.2617,188.4577,188.0079,187.9601,35.6473,34.8156,34.026
ja_natural,9353820,mid_range,757,600,1.2617,161.244,161.0603,160.9951,59.918,60.1386,59.6181
ja_natural,28405138,mid_range,757,600,1.2617,182.9978,182.2797,175.2611,35.1183,34.1749,35.0357
ja_natural,25139558,mid_range,757,600,1.2617,176.0773,176.0248,174.366,58.5375,57.7919,56.3283
ja_natural,26444690,mid_range,757,600,1.2617,183.5884,183.4927,182.1897,45.8175,45.7375,44.0666
ja_natural,27116081,mid_range,757,600,1.2617,185.9763,184.9591,183.59,37.2303,36.519,35.846
ja_natural,28563834,mid_range,757,600,1.2617,179.3254,178.5001,176.6667,41.4993,41.3077,41.2785
ja_natural,27283883,mid_range,757,600,1.2617,172.693,171.7781,166.2445,36.1411,35.5279,38.6589
ja_natural,27090173,mid_range,757,600,1.2617,188.2231,188.3548,188.368,30.0241,29.3536,29.0752
ja_natural,26953916,mid_range,757,600,1.2617,185.7774,185.6706,184.5862,35.5163,34.174,34.1592
ja_natural,28484023,mid_range,757,600,1.2617,180.2618,179.9316,180.2167,58.1199,57.7129,57.3435
ja_natural,23686671,mid_range,757,600,1.2617,190.5992,190.2484,188.2047,29.4226,29.1994,29.4069
ja_natural,26401064,mid_range,757,600,1.2617,174.4999,174.9534,174.5792,61.0244,59.9536,59.2498
ja_natural,26283771,mid_range,757,600,1.2617,167.5843,168.6342,166.0086,59.4581,57.9362,56.6793
ja_natural,26150588,mid_range,757,600,1.2617,191.9153,191.6875,192.3297,33.4892,33.1444,32.8294
ja_natural,13908154,mid_range,757,600,1.2617,178.7338,176.9143,171.4799,34.6981,34.5929,37.2816
ja_natural,26264709,mid_range,757,600,1.2617,182.9307,183.9585,181.9899,41.3346,40.0425,40.1828
ja_natural,27026822,mid_range,757,600,1.2617,178.9494,178.3071,178.4748,44.997,45.0551,44.5838
ja_natural,16044988,mid_range,757,600,1.2617,182.7304,182.207,182.4484,44.6366,42.885,41.1515
ja_natural,28087743,mid_range,757,600,1.2617,183.743,182.9411,179.5574,37.7725,37.5038,38.479
ja_natural,28287375,mid_range,757,600,1.2617,193.1672,192.5581,190.8385,27.6814,27.6901,27.7636
ja_natural,25698381,mid_range,757,600,1.2617,174.5194,174.7137,175.1939,64.6115,63.842,62.3253
ja_natural,25671443,mid_range,757,600,1.2617,174.2991,173.3006,170.1881,62.4422,62.5558,61.6696
ja_natural,27707082,mid_range,757,600,1.2617,188.4044,187.807,184.9309,27.2885,27.4442,28.6759
ja_natural,27704397,mid_range,757,600,1.2617,188.0591,187.6239,186.3754,33.9745,34.021,33.3732
ja_natural,26319457,mid_range,757,600,1.2617,179.9146,179.8735,177.7085,28.8151,27.6915,28.2361
ja_natural,23584946,mid_range,757,600,1.2617,185.6263,185.0921,183.4948,42.5559,42.0826,42.3441
ja_natural,21150,mid_range,757,600,1.2617,166.9683,166.3251,164.7576,54.9928,53.8909,52.0681
ja_natural,28415734,mid_range,757,600,1.2617,187.0468,187.0334,187.3965,41.2389,41.322,41.4773
ja_natural,27433964,mid_range,757,600,1.2617,190.9452,190.9067,189.8706,32.1083,32.2118,31.9206
ja_natural,17657955,mid_range,757,600,1.2617,181.1838,180.9954,180.9365,42.8732,42.6509,42.5978
ja_natural,12957445,mid_range,757,600,1.2617,183.1641,182.6748,180.9477,41.8478,41.7384,41.5196
ja_natural,27727326,mid_range,757,600,1.2617,183.5703,183.4714,181.8507,33.7229,33.5718,33.8534
ja_natural,27298087,mid_range,757,600,1.2617,190.4016,189.2967,187.2443,33.7493,33.3639,34.1275
ja_natural,28518272,mid_range,757,600,1.2617,168.9991,168.8994,168.4698,58.6617,55.9897,54.1666
ja_natural,28197413,mid_range,757,600,1.2617,189.6454,188.3435,183.4138,35.7842,35.868,36.3796
ja_natural,27758975,mid_range,757,600,1.2617,180.3884,179.3339,178.7126,32.3748,32.0769,32.0626
ja_natural,27375874,mid_range,757,600,1.2617,184.5841,184.7184,182.8094,30.4747,30.4156,30.5923
ja_natural,27750093,mid_range,757,600,1.2617,188.3021,187.0139,185.3601,39.3456,39.6807,39.8876
ja_natural,16399507,mid_range,757,600,1.2617,167.1563,166.7155,163.7378,55.2744,55.14,54.8198
ja_natural,27547154,mid_range,757,600,1.2617,181.0568,179.8612,176.8791,33.3675,33.4693,35.9546
ja_natural,26635039,mid_range,757,600,1.2617,174.79,174.3762,170.4623,51.4558,49.6735,50.9714
ja_natural,26980087,mid_range,757,600,1.2617,178.2796,178.1152,176.4344,33.4441,32.3961,32.0591
ja_natural,26879387,mid_range,757,600,1.2617,179.8619,179.8255,177.9682,45.5155,43.7683,43.2104
ja_natural,25870768,mid_range,757,600,1.2617,189.233,188.7971,187.123,30.9764,30.8552,30.9697
ja_natural,27554024,mid_range,757,600,1.2617,185.519,184.4508,181.2537,36.7553,36.7767,36.698
ja_natural,28215899,mid_range,757,600,1.2617,186.5462,186.1057,184.8353,30.209,30.3173,30.2696
ja_natural,27534066,mid_range,757,600,1.2617,189.6889,189.2862,186.7731,38.776,38.5994,39.1281
ja_natural,26865529,mid_range,757,600,1.2617,186.3269,185.1863,182.7424,39.7452,40.1064,40.0822
ja_natural,16030053,mid_range,757,600,1.2617,183.3367,182.9085,180.2645,38.3475,38.3754,38.2792
ja_natural,28227981,mid_range,757,600,1.2617,175.3027,176.2366,175.1735,60.6279,60.4473,60.3845
